"","案件","縣市","地區","同意票數","不同意票數","有效票數","無效票數","投票數","投票權人數","投票率...","有效同意票數對投票權人數百分比...","有效不同意票數對投票權人數百分比...","有效同意與不同意票數對投票權人數百分比...差值","同意票數對票數比率","縣市首長得票率","縣市首長得票數","公投同意率對縣市首長得票率差距"
"178","第9案","臺東縣","關山鎮","2,664","750","3,414","259","3,673","7,509","48.91%","35.48%","9.99%",25.49,78.03,"61.09",3094,16.94
"179","第9案","臺東縣","卑南鄉","5,260","1,677","6,937","840","7,777","14,976","51.93%","35.12%","11.20%",23.92,75.83,"59.30",5699,16.53
"180","第9案","臺東縣","鹿野鄉","2,037","707","2,744","342","3,086","6,936","44.49%","29.37%","10.19%",19.18,74.23,"52.09",2385,22.14
"181","第9案","臺東縣","池上鄉","2,180","719","2,899","342","3,241","7,162","45.25%","30.44%","10.04%",20.4,75.2,"58.33",2588,16.87
"182","第9案","臺東縣","東河鄉","2,037","739","2,776","424","3,200","7,635","41.91%","26.68%","9.68%",17,73.38,"59.09",2782,14.29
"183","第9案","臺東縣","長濱鄉","1,578","567","2,145","448","2,593","6,484","39.99%","24.34%","8.74%",15.6,73.57,"60.49",2347,13.08
"184","第9案","臺東縣","太麻里鄉","3,009","1,008","4,017","545","4,562","9,666","47.2%","31.13%","10.43%",20.7,74.91,"63.74",4251,11.17
"185","第9案","臺東縣","大武鄉","1,563","565","2,128","543","2,671","5,266","50.72%","29.68%","10.73%",18.95,73.45,"62.83",2282,10.62
"186","第9案","臺東縣","綠島鄉","1,139","317","1,456","92","1,548","3,579","43.25%","31.82%","8.86%",22.96,78.23,"65.81",1536,12.42
"187","第9案","臺東縣","海端鄉","1,102","424","1,526","206","1,732","3,278","52.84%","33.62%","12.93%",20.69,72.21,"74.82",1661,-2.61
"188","第9案","臺東縣","延平鄉","979","346","1,325","186","1,511","2,930","51.57%","33.41%","11.81%",21.6,73.89,"73.81",1677,0.0799999999999983
"189","第9案","臺東縣","金峰鄉","1,011","396","1,407","210","1,617","3,028","53.4%","33.39%","13.08%",20.31,71.86,"72.30",1770,-0.439999999999998
"190","第9案","臺東縣","達仁鄉","1,191","388","1,579","186","1,765","3,137","56.26%","37.97%","12.37%",25.6,75.43,"69.11",1707,6.32000000000001
"191","第9案","臺東縣","蘭嶼鄉","972","443","1,415","128","1,543","4,181","36.91%","23.25%","10.60%",12.65,68.69,"51.86",1104,16.83
"192","第9案","花蓮縣","","104,326","28,174","132,500","11,987","144,487","278,059","51.96%","37.52%","10.13%",27.39,78.74,NA,NA,NA
"193","第9案","花蓮縣","花蓮市","34,380","8,293","42,673","2,728","45,401","84,807","53.53%","40.54%","9.78%",30.76,80.57,"65.99",32399,14.58
"194","第9案","花蓮縣","鳳林鎮","3,785","953","4,738","555","5,293","9,676","54.7%","39.12%","9.85%",29.27,79.89,"76.26",4991,3.63
"195","第9案","花蓮縣","玉里鎮","6,471","1,980","8,451","1,232","9,683","20,650","46.89%","31.34%","9.59%",21.75,76.57,"76.13",9193,0.439999999999998
"196","第9案","花蓮縣","新城鄉","6,577","1,897","8,474","685","9,159","17,029","53.78%","38.62%","11.14%",27.48,77.61,"71.41",7551,6.2
"197","第9案","花蓮縣","吉安鄉","28,426","6,905","35,331","2,503","37,834","72,116","52.46%","39.42%","9.57%",29.85,80.46,"68.51",28510,11.95
"198","第9案","花蓮縣","壽豐鄉","5,961","1,919","7,880","861","8,741","15,847","55.16%","37.62%","12.11%",25.51,75.65,"71.53",7438,4.12
"199","第9案","花蓮縣","光復鄉","3,869","1,206","5,075","741","5,816","11,417","50.94%","33.89%","10.56%",23.33,76.24,"77.36",5830,-1.12
"200","第9案","花蓮縣","豐濱鄉","1,129","456","1,585","302","1,887","4,395","42.94%","25.69%","10.38%",15.31,71.23,"77.70",2471,-6.47
"201","第9案","花蓮縣","瑞穗鄉","3,418","1,003","4,421","601","5,022","10,279","48.86%","33.25%","9.76%",23.49,77.31,"75.78",5010,1.53
"202","第9案","花蓮縣","富里鄉","2,681","890","3,571","547","4,118","9,065","45.43%","29.58%","9.82%",19.76,75.08,"77.81",4628,-2.73
"203","第9案","花蓮縣","秀林鄉","4,080","1,398","5,478","550","6,028","12,562","47.99%","32.48%","11.13%",21.35,74.48,"80.55",7074,-6.06999999999999
"204","第9案","花蓮縣","萬榮鄉","1,748","734","2,482","344","2,826","5,269","53.63%","33.18%","13.93%",19.25,70.43,"83.70",3205,-13.27
"205","第9案","花蓮縣","卓溪鄉","1,801","540","2,341","338","2,679","4,947","54.15%","36.41%","10.92%",25.49,76.93,"88.10",2997,-11.17
"206","第9案","澎湖縣","","28,923","7,616","36,539","3,443","39,982","90,405","44.23%","31.99%","8.42%",23.57,79.16,NA,NA,NA
"207","第9案","澎湖縣","馬公市","19,190","4,770","23,960","1,889","25,849","53,655","48.18%","35.77%","8.89%",26.88,80.09,"41.14",12806,38.95
"208","第9案","澎湖縣","湖西鄉","3,895","988","4,883","469","5,352","12,741","42.01%","30.57%","7.75%",22.82,79.77,"31.28",2452,48.49
"209","第9案","澎湖縣","白沙鄉","2,487","741","3,228","372","3,600","8,625","41.74%","28.83%","8.59%",20.24,77.04,"38.13",1951,38.91
"210","第9案","澎湖縣","西嶼鄉","1,545","522","2,067","362","2,429","7,382","32.9%","20.93%","7.07%",13.86,74.75,"38.54",1558,36.21
"211","第9案","澎湖縣","望安鄉","1,146","380","1,526","233","1,759","4,628","38.01%","24.76%","8.21%",16.55,75.1,"28.84",841,46.26
"212","第9案","澎湖縣","七美鄉","660","215","875","118","993","3,374","29.43%","19.56%","6.37%",13.19,75.43,"51.36",962,24.07
"213","第9案","基隆市","","119,425","33,714","153,139","9,960","163,099","320,030","50.96%","37.32%","10.53%",26.79,77.98,NA,NA,NA
"214","第9案","基隆市","中正區","15,237","4,438","19,675","1,514","21,189","45,545","46.52%","33.45%","9.74%",23.71,77.44,"47.21",12009,30.23
"215","第9案","基隆市","七堵區","17,292","5,343","22,635","1,570","24,205","46,256","52.33%","37.38%","11.55%",25.83,76.39,"42.50",11745,33.89
"216","第9案","基隆市","暖暖區","12,776","3,535","16,311","832","17,143","33,225","51.6%","38.45%","10.64%",27.81,78.33,"46.76",9222,31.57
"217","第9案","基隆市","仁愛區","13,796","4,161","17,957","1,543","19,500","36,738","53.08%","37.55%","11.33%",26.22,76.83,"44.13",9877,32.7
"218","第9案","基隆市","中山區","15,210","4,487","19,697","1,264","20,961","41,856","50.08%","36.34%","10.72%",25.62,77.22,"45.51",11424,31.71
"219","第9案","基隆市","安樂區","27,117","7,202","34,319","2,039","36,358","70,396","51.65%","38.52%","10.23%",28.29,79.01,"45.04",18580,33.97
"220","第9案","基隆市","信義區","17,997","4,548","22,545","1,198","23,743","46,014","51.6%","39.11%","9.88%",29.23,79.83,"50.35",13672,29.48
"221","第9案","新竹市","","146,486","39,257","185,743","10,937","196,680","351,775","55.91%","41.64%","11.16%",30.48,78.86,NA,NA,NA
"222","第9案","新竹市","東區","69,052","18,559","87,611","4,576","92,187","163,757","56.29%","42.17%","11.33%",30.84,78.82,"29.23",29097,49.59
"223","第9案","新竹市","北區","50,518","13,579","64,097","4,102","68,199","123,122","55.39%","41.03%","11.03%",30,78.81,"27.43",20850,51.38
"224","第9案","新竹市","香山區","26,916","7,119","34,035","2,259","36,294","64,896","55.93%","41.48%","10.97%",30.51,79.08,"25.42",10561,53.66
"225","第9案","嘉義市","","84,825","25,741","110,566","7,468","118,034","221,553","53.28%","38.29%","11.62%",26.67,76.72,NA,NA,NA
"226","第9案","嘉義市","東區","38,093","12,423","50,516","3,289","53,805","100,647","53.46%","37.85%","12.34%",25.51,75.41,"43.64",27558,31.77
"227","第9案","嘉義市","西區","46,732","13,318","60,050","4,179","64,229","120,906","53.12%","38.65%","11.02%",27.63,77.82,"39.21",31000,38.61
"228","第9案","臺北市","","922,395","279,844","1,202,239","74,941","1,277,180","2,228,430","57.31%","41.39%","12.56%",28.83,76.72,NA,NA,NA
"229","第9案","臺北市","松山區","72,672","21,614","94,286","5,549","99,835","169,278","58.98%","42.93%","12.77%",30.16,77.08,"43.36",46381,33.72
"230","第9案","臺北市","信義區","80,252","22,789","103,041","6,057","109,098","190,444","57.29%","42.14%","11.97%",30.17,77.88,"43.99",53955,33.89
"231","第9案","臺北市","大安區","105,524","31,885","137,409","7,116","144,525","252,645","57.2%","41.77%","12.62%",29.15,76.8,"45.73",72325,31.07
"232","第9案","臺北市","中山區","78,403","25,525","103,928","6,836","110,764","195,148","56.76%","40.18%","13.08%",27.1,75.44,"38.38",46746,37.06
"233","第9案","臺北市","中正區","54,214","16,318","70,532","3,896","74,428","128,292","58.01%","42.26%","12.72%",29.54,76.86,"41.83",33897,35.03
"234","第9案","臺北市","大同區","42,181","15,060","57,241","4,408","61,649","107,557","57.32%","39.22%","14.00%",25.22,73.69,"29.69",20763,44
"235","第9案","臺北市","萬華區","63,881","20,023","83,904","6,601","90,505","164,020","55.18%","38.95%","12.21%",26.74,76.14,"37.05",38666,39.09
"236","第9案","臺北市","文山區","100,344","26,928","127,272","7,692","134,964","227,211","59.4%","44.16%","11.85%",32.31,78.84,"47.15",68586,31.69
"237","第9案","臺北市","南港區","42,721","12,523","55,244","3,123","58,367","101,907","57.27%","41.92%","12.29%",29.63,77.33,"39.45",26282,37.88
"238","第9案","臺北市","內湖區","101,210","28,795","130,005","6,798","136,803","236,824","57.77%","42.74%","12.16%",30.58,77.85,"41.02",61566,36.83
"239","第9案","臺北市","士林區","95,594","32,145","127,739","9,355","137,094","241,854","56.68%","39.53%","13.29%",26.24,74.84,"36.46",55954,38.38
"240","第9案","臺北市","北投區","85,399","26,239","111,638","7,510","119,148","213,250","55.87%","40.05%","12.30%",27.75,76.5,"39.08",52445,37.42
"241","第9案","高雄市","","968,007","290,441","1,258,448","97,698","1,356,146","2,353,342","57.63%","41.13%","12.34%",28.79,76.92,NA,NA,NA
"242","第9案","高雄市","鹽埕區","8,309","2,943","11,252","676","11,928","21,617","55.18%","38.44%","13.61%",24.83,73.84,"48.28",7633,25.56
"243","第9案","高雄市","鼓山區","48,707","14,112","62,819","4,086","66,905","114,979","58.19%","42.36%","12.27%",30.09,77.54,"57.04",45816,20.5
"244","第9案","高雄市","左營區","71,184","19,573","90,757","5,424","96,181","161,367","59.6%","44.11%","12.13%",31.98,78.43,"61.99",68255,16.44
"245","第9案","高雄市","楠梓區","65,274","18,600","83,874","7,198","91,072","153,132","59.47%","42.63%","12.15%",30.48,77.82,"56.58",59478,21.24
"246","第9案","高雄市","三民區","120,091","37,189","157,280","10,524","167,804","289,519","57.96%","41.48%","12.85%",28.63,76.35,"52.79",105406,23.56
"247","第9案","高雄市","新興區","18,404","6,488","24,892","1,616","26,508","44,355","59.76%","41.49%","14.63%",26.86,73.94,"53.34",16776,20.6
"248","第9案","高雄市","前金區","9,799","3,417","13,216","904","14,120","23,928","59.01%","40.95%","14.28%",26.67,74.14,"53.83",9120,20.31
"249","第9案","高雄市","苓雅區","62,255","19,545","81,800","5,685","87,485","146,786","59.6%","42.41%","13.32%",29.09,76.11,"54.60",57171,21.51
"250","第9案","高雄市","前鎮區","65,326","20,199","85,525","7,215","92,740","161,797","57.32%","40.38%","12.48%",27.9,76.38,"52.53",59572,23.85
"251","第9案","高雄市","旗津區","8,132","2,910","11,042","1,324","12,366","24,860","49.74%","32.71%","11.71%",21,73.65,"45.49",7993,28.16
"252","第9案","高雄市","小港區","55,215","15,762","70,977","5,177","76,154","132,733","57.37%","41.6%","11.87%",29.73,77.79,"51.70",47806,26.09
"253","第9案","高雄市","鳳山區","129,085","35,291","164,376","11,320","175,696","300,510","58.47%","42.96%","11.74%",31.22,78.53,"56.54",118466,21.99
"254","第9案","高雄市","林園區","22,575","6,889","29,464","2,778","32,242","59,129","54.53%","38.18%","11.65%",26.53,76.62,"47.40",20149,29.22
"255","第9案","高雄市","大寮區","38,925","11,430","50,355","4,150","54,505","97,309","56.01%","40%","11.75%",28.25,77.3,"52.17",35636,25.13
"256","第9案","高雄市","大樹區","13,972","4,324","18,296","1,704","20,000","36,772","54.39%","38%","11.76%",26.24,76.37,"48.33",12945,28.04
"257","第9案","高雄市","大社區","11,744","3,908","15,652","1,396","17,048","30,046","56.74%","39.09%","13.01%",26.08,75.03,"48.89",10378,26.14
"258","第9案","高雄市","仁武區","30,858","8,796","39,654","2,570","42,224","73,611","57.36%","41.92%","11.95%",29.97,77.82,"51.40",26659,26.42
"259","第9案","高雄市","鳥松區","16,620","5,282","21,902","1,550","23,452","39,191","59.84%","42.41%","13.48%",28.93,75.88,"52.23",14410,23.65
"260","第9案","高雄市","岡山區","35,934","9,783","45,717","3,433","49,150","81,244","60.5%","44.23%","12.04%",32.19,78.6,"54.93",32410,23.67
"261","第9案","高雄市","橋頭區","13,650","4,323","17,973","1,929","19,902","32,565","61.11%","41.92%","13.27%",28.65,75.95,"44.45",10888,31.5
"262","第9案","高雄市","燕巢區","10,042","3,140","13,182","1,444","14,626","26,012","56.23%","38.61%","12.07%",26.54,76.18,"50.88",9448,25.3
"263","第9案","高雄市","田寮區","2,021","706","2,727","358","3,085","6,671","46.24%","30.3%","10.58%",19.72,74.11,"43.58",2252,30.53
"264","第9案","高雄市","阿蓮區","9,103","2,878","11,981","954","12,935","24,534","52.72%","37.1%","11.73%",25.37,75.98,"47.12",8322,28.86
"265","第9案","高雄市","路竹區","17,739","5,509","23,248","2,307","25,555","43,850","58.28%","40.45%","12.56%",27.89,76.3,"52.43",16545,23.87
"266","第9案","高雄市","湖內區","9,497","3,356","12,853","1,079","13,932","25,729","54.15%","36.91%","13.04%",23.87,73.89,"49.67",9133,24.22
"267","第9案","高雄市","茄萣區","9,093","3,132","12,225","1,502","13,727","26,212","52.37%","34.69%","11.95%",22.74,74.38,"47.72",8662,26.66
"268","第9案","高雄市","永安區","5,146","1,654","6,800","682","7,482","12,001","62.34%","42.88%","13.78%",29.1,75.68,"49.62",4545,26.06
"269","第9案","高雄市","彌陀區","6,401","2,587","8,988","1,082","10,070","16,487","61.08%","38.82%","15.69%",23.13,71.22,"52.77",6756,18.45
"270","第9案","高雄市","梓官區","12,179","3,914","16,093","1,582","17,675","31,025","56.97%","39.26%","12.62%",26.64,75.68,"46.81",10509,28.87
"271","第9案","高雄市","旗山區","12,146","3,836","15,982","1,525","17,507","31,996","54.72%","37.96%","11.99%",25.97,76,"52.34",12379,23.66
"272","第9案","高雄市","美濃區","13,318","3,814","17,132","1,879","19,011","35,311","53.84%","37.72%","10.80%",26.92,77.74,"61.09",15478,16.65
"273","第9案","高雄市","六龜區","3,496","1,226","4,722","698","5,420","11,501","47.13%","30.4%","10.66%",19.74,74.04,"54.29",4084,19.75
"274","第9案","高雄市","甲仙區","1,767","518","2,285","314","2,599","5,417","47.98%","32.62%","9.56%",23.06,77.33,"60.17",2339,17.16
"275","第9案","高雄市","杉林區","3,088","1,137","4,225","507","4,732","10,607","44.61%","29.11%","10.72%",18.39,73.09,"56.45",4129,16.64
"276","第9案","高雄市","內門區","3,998","1,359","5,357","762","6,119","13,002","47.06%","30.75%","10.45%",20.3,74.63,"53.81",5446,20.82
"277","第9案","高雄市","茂林區","758","213","971","90","1,061","1,615","65.7%","46.93%","13.19%",33.74,78.06,"91.83",1281,-13.77
"278","第9案","高雄市","桃源區","1,239","395","1,634","109","1,743","3,498","49.83%","35.42%","11.29%",24.13,75.83,"88.51",2519,-12.68
"279","第9案","高雄市","那瑪夏區","917","303","1,220","165","1,385","2,424","57.14%","37.83%","12.50%",25.33,75.16,"85.08",1751,-9.92
"280","第9案","新北市","","1,338,359","382,433","1,720,792","127,605","1,848,397","3,375,513","54.76%","39.65%","11.33%",28.32,77.78,NA,NA,NA
"281","第9案","新北市","板橋區","183,906","55,619","239,525","18,834","258,359","463,411","55.75%","39.69%","12.00%",27.69,76.78,"53.97",154687,22.81
"282","第9案","新北市","三重區","126,943","40,687","167,630","15,951","183,581","329,846","55.66%","38.49%","12.34%",26.15,75.73,"49.78",99925,25.95
"283","第9案","新北市","中和區","146,291","38,167","184,458","11,790","196,248","355,978","55.13%","41.1%","10.72%",30.38,79.31,"63.31",139022,16
"284","第9案","新北市","永和區","82,910","20,904","103,814","6,214","110,028","187,798","58.59%","44.15%","11.13%",33.02,79.86,"67.46",79362,12.4
"285","第9案","新北市","新莊區","139,805","40,941","180,746","14,127","194,873","344,981","56.49%","40.53%","11.87%",28.66,77.35,"51.72",108240,25.63
"286","第9案","新北市","新店區","112,489","27,746","140,235","8,099","148,334","264,053","56.18%","42.6%","10.51%",32.09,80.21,"68.73",109759,11.48
"287","第9案","新北市","樹林區","59,598","18,134","77,732","5,540","83,272","152,102","54.75%","39.18%","11.92%",27.26,76.67,"54.13",49090,22.54
"288","第9案","新北市","鶯歌區","27,021","7,767","34,788","2,543","37,331","71,645","52.11%","37.72%","10.84%",26.88,77.67,"53.49",23419,24.18
"289","第9案","新北市","三峽區","35,620","10,204","45,824","3,252","49,076","94,291","52.05%","37.78%","10.82%",26.96,77.73,"57.36",31822,20.37
"290","第9案","新北市","淡水區","56,884","15,744","72,628","4,275","76,903","147,272","52.22%","38.63%","10.69%",27.94,78.32,"60.33",51336,17.99
"291","第9案","新北市","汐止區","66,826","18,635","85,461","5,764","91,225","173,831","52.48%","38.44%","10.72%",27.72,78.19,"61.28",61139,16.91
"292","第9案","新北市","瑞芳區","11,889","3,499","15,388","1,389","16,777","35,036","47.89%","33.93%","9.99%",23.94,77.26,"62.49",13393,14.77
"293","第9案","新北市","土城區","78,444","23,052","101,496","8,032","109,528","200,783","54.55%","39.07%","11.48%",27.59,77.29,"56.15",66487,21.14
"294","第9案","新北市","蘆洲區","62,795","19,292","82,087","6,999","89,086","167,457","53.2%","37.5%","11.52%",25.98,76.5,"49.44",47271,27.06
"295","第9案","新北市","五股區","27,203","8,114","35,317","2,891","38,208","72,443","52.74%","37.55%","11.20%",26.35,77.03,"52.23",22276,24.8
"296","第9案","新北市","泰山區","25,751","7,077","32,828","2,195","35,023","64,252","54.51%","40.08%","11.01%",29.07,78.44,"54.23",20885,24.21
"297","第9案","新北市","林口區","36,130","9,352","45,482","2,631","48,113","86,203","55.81%","41.91%","10.85%",31.06,79.44,"59.08",30150,20.36
"298","第9案","新北市","深坑區","8,138","2,354","10,492","709","11,201","20,624","54.31%","39.46%","11.41%",28.05,77.56,"59.97",7720,17.59
"299","第9案","新北市","石碇區","2,295","801","3,096","305","3,401","6,861","49.57%","33.45%","11.67%",21.78,74.13,"47.73",2272,26.4
"300","第9案","新北市","坪林區","1,953","621","2,574","354","2,928","5,891","49.7%","33.15%","10.54%",22.61,75.87,"44.54",1811,31.33
"301","第9案","新北市","三芝區","6,678","2,109","8,787","749","9,536","20,119","47.4%","33.19%","10.48%",22.71,76,"59.40",7191,16.6
"302","第9案","新北市","石門區","3,763","1,130","4,893","535","5,428","10,528","51.56%","35.74%","10.73%",25.01,76.91,"58.70",4162,18.21
"303","第9案","新北市","八里區","12,479","3,635","16,114","1,313","17,427","32,970","52.86%","37.85%","11.03%",26.82,77.44,"54.00",10545,23.44
"304","第9案","新北市","平溪區","1,356","440","1,796","231","2,027","4,321","46.91%","31.38%","10.18%",21.2,75.5,"53.28",1616,22.22
"305","第9案","新北市","雙溪區","2,684","763","3,447","415","3,862","7,999","48.28%","33.55%","9.54%",24.01,77.86,"55.82",3062,22.04
"306","第9案","新北市","貢寮區","3,212","1,103","4,315","491","4,806","11,279","42.61%","28.48%","9.78%",18.7,74.44,"45.79",3123,28.65
"307","第9案","新北市","金山區","6,592","2,052","8,644","929","9,573","18,978","50.44%","34.73%","10.81%",23.92,76.26,"53.89",6246,22.37
"308","第9案","新北市","萬里區","6,706","1,960","8,666","881","9,547","19,297","49.47%","34.75%","10.16%",24.59,77.38,"57.05",6547,20.33
"309","第9案","新北市","烏來區","1,998","531","2,529","167","2,696","5,264","51.22%","37.96%","10.09%",27.87,79,"64.77",2572,14.23
"310","第9案","臺中市","","979,821","256,540","1,236,361","81,945","1,318,306","2,295,642","57.43%","42.68%","11.18%",31.5,79.25,NA,NA,NA
"311","第9案","臺中市","中區","5,791","1,823","7,614","526","8,140","14,696","55.39%","39.41%","12.40%",27.01,76.06,"53.29",4859,22.77
"312","第9案","臺中市","東區","27,322","7,695","35,017","2,488","37,505","64,291","58.34%","42.5%","11.97%",30.53,78.02,"53.03",22055,24.99
"313","第9案","臺中市","南區","46,759","12,828","59,587","3,822","63,409","103,643","61.18%","45.12%","12.38%",32.74,78.47,"56.24",37250,22.23
"314","第9案","臺中市","西區","40,385","11,765","52,150","2,891","55,041","95,040","57.91%","42.49%","12.38%",30.11,77.44,"56.11",33534,21.33
"315","第9案","臺中市","北區","52,039","13,793","65,832","3,502","69,334","124,621","55.64%","41.76%","11.07%",30.69,79.05,"59.67",45769,19.38
"316","第9案","臺中市","西屯區","79,926","20,371","100,297","5,642","105,939","183,814","57.63%","43.48%","11.08%",32.4,79.69,"60.30",67437,19.39
"317","第9案","臺中市","南屯區","60,752","16,391","77,143","4,455","81,598","135,448","60.24%","44.85%","12.10%",32.75,78.75,"58.19",49134,20.56
"318","第9案","臺中市","北屯區","98,529","23,765","122,294","7,061","129,355","227,720","56.8%","43.27%","10.44%",32.83,80.57,"60.67",84485,19.9
"319","第9案","臺中市","豐原區","60,188","16,041","76,229","5,127","81,356","136,658","59.53%","44.04%","11.74%",32.3,78.96,"51.64",46436,27.32
"320","第9案","臺中市","東勢區","18,187","4,704","22,891","2,135","25,026","43,181","57.96%","42.12%","10.89%",31.23,79.45,"62.23",18216,17.22
"321","第9案","臺中市","大甲區","26,358","6,823","33,181","2,601","35,782","63,069","56.73%","41.79%","10.82%",30.97,79.44,"54.71",22958,24.73
"322","第9案","臺中市","清水區","30,691","8,080","38,771","3,018","41,789","71,528","58.42%","42.91%","11.30%",31.61,79.16,"52.13",25523,27.03
"323","第9案","臺中市","沙鹿區","31,524","7,795","39,319","2,682","42,001","74,207","56.6%","42.48%","10.50%",31.98,80.17,"55.63",26784,24.54
"324","第9案","臺中市","梧棲區","19,604","5,267","24,871","1,888","26,759","47,040","56.89%","41.68%","11.20%",30.48,78.82,"51.14",15729,27.68
"325","第9案","臺中市","后里區","18,978","5,164","24,142","1,842","25,984","44,962","57.79%","42.21%","11.49%",30.72,78.61,"57.18",17677,21.43
"326","第9案","臺中市","神岡區","23,245","6,451","29,696","2,231","31,927","54,565","58.51%","42.6%","11.82%",30.78,78.28,"49.19",17928,29.09
"327","第9案","臺中市","潭子區","38,184","9,737","47,921","2,886","50,807","89,487","56.78%","42.67%","10.88%",31.79,79.68,"55.68",31938,24
"328","第9案","臺中市","大雅區","33,234","7,930","41,164","2,665","43,829","77,189","56.78%","43.06%","10.27%",32.79,80.74,"57.04",27797,23.7
"329","第9案","臺中市","新社區","8,051","2,049","10,100","760","10,860","20,860","52.06%","38.6%","9.82%",28.78,79.71,"58.51",8767,21.2
"330","第9案","臺中市","石岡區","5,462","1,576","7,038","585","7,623","12,880","59.18%","42.41%","12.24%",30.17,77.61,"59.43",5393,18.18
"331","第9案","臺中市","外埔區","11,940","2,774","14,714","1,017","15,731","27,059","58.14%","44.13%","10.25%",33.88,81.15,"60.07",11040,21.08
"332","第9案","臺中市","大安區","6,877","1,904","8,781","907","9,688","16,520","58.64%","41.63%","11.53%",30.1,78.32,"56.62",6732,21.7
"333","第9案","臺中市","烏日區","26,319","7,090","33,409","2,506","35,915","61,705","58.2%","42.65%","11.49%",31.16,78.78,"56.91",22951,21.87
"334","第9案","臺中市","大肚區","20,208","5,225","25,433","1,993","27,426","47,457","57.79%","42.58%","11.01%",31.57,79.46,"56.10",17821,23.36
"335","第9案","臺中市","龍井區","26,267","6,958","33,225","2,229","35,454","63,584","55.76%","41.31%","10.94%",30.37,79.06,"55.00",22757,24.06
"336","第9案","臺中市","霧峰區","24,158","6,486","30,644","2,571","33,215","55,225","60.14%","43.74%","11.74%",32,78.83,"55.83",20936,23
"337","第9案","臺中市","太平區","63,860","16,284","80,144","5,343","85,487","157,926","54.13%","40.44%","10.31%",30.13,79.68,"56.62",53613,23.06
"338","第9案","臺中市","大里區","70,764","18,720","89,484","6,179","95,663","171,769","55.69%","41.2%","10.90%",30.3,79.08,"54.63",57527,24.45
"339","第9案","臺中市","和平區","4,219","1,051","5,270","393","5,663","9,498","59.62%","44.42%","11.07%",33.35,80.06,"70.15",4950,9.91
"340","第9案","臺南市","","560,594","178,274","738,868","60,334","799,202","1,594,821","50.11%","35.15%","11.18%",23.97,75.87,NA,NA,NA
"341","第9案","臺南市","新營區","22,908","6,715","29,623","1,878","31,501","64,949","48.5%","35.27%","10.34%",24.93,77.33,"36.98",14120,40.35
"342","第9案","臺南市","鹽水區","6,972","2,373","9,345","886","10,231","22,121","46.25%","31.52%","10.73%",20.79,74.61,"27.89",3981,46.72
"343","第9案","臺南市","白河區","6,981","2,370","9,351","909","10,260","24,894","41.21%","28.04%","9.52%",18.52,74.66,"30.71",4715,43.95
"344","第9案","臺南市","柳營區","6,152","1,934","8,086","937","9,023","18,804","47.98%","32.72%","10.29%",22.43,76.08,"29.72",3630,46.36
"345","第9案","臺南市","後壁區","6,290","1,929","8,219","1,046","9,265","20,841","44.46%","30.18%","9.26%",20.92,76.53,"28.53",3940,48
"346","第9案","臺南市","東山區","4,446","1,557","6,003","746","6,749","18,471","36.54%","24.07%","8.43%",15.64,74.06,"33.97",3742,40.09
"347","第9案","臺南市","麻豆區","12,403","4,280","16,683","1,193","17,876","37,963","47.09%","32.67%","11.27%",21.4,74.35,"23.34",5630,51.01
"348","第9案","臺南市","下營區","6,443","2,029","8,472","969","9,441","20,947","45.07%","30.76%","9.69%",21.07,76.05,"29.21",3767,46.84
"349","第9案","臺南市","六甲區","6,067","2,143","8,210","895","9,105","19,144","47.56%","31.69%","11.19%",20.5,73.9,"26.55",3260,47.35
"350","第9案","臺南市","官田區","5,969","2,099","8,068","687","8,755","18,675","46.88%","31.96%","11.24%",20.72,73.98,"25.56",3107,48.42
"351","第9案","臺南市","大內區","2,718","875","3,593","429","4,022","8,654","46.48%","31.41%","10.11%",21.3,75.65,"29.07",1687,46.58
"352","第9案","臺南市","佳里區","18,292","5,510","23,802","1,986","25,788","50,407","51.16%","36.29%","10.93%",25.36,76.85,"29.10",9178,47.75
"353","第9案","臺南市","學甲區","7,318","2,285","9,603","855","10,458","22,567","46.34%","32.43%","10.13%",22.3,76.21,"27.92",3860,48.29
"354","第9案","臺南市","西港區","6,712","2,132","8,844","761","9,605","21,564","44.54%","31.13%","9.89%",21.24,75.89,"26.05",3593,49.84
"355","第9案","臺南市","七股區","5,754","1,890","7,644","781","8,425","19,950","42.23%","28.84%","9.47%",19.37,75.27,"24.88",3251,50.39
"356","第9案","臺南市","將軍區","5,072","1,558","6,630","665","7,295","17,754","41.09%","28.57%","8.78%",19.79,76.5,"26.12",3109,50.38
"357","第9案","臺南市","北門區","2,663","846","3,509","292","3,801","9,925","38.3%","26.83%","8.52%",18.31,75.89,"29.02",1877,46.87
"358","第9案","臺南市","新化區","13,548","4,320","17,868","1,826","19,694","37,296","52.8%","36.33%","11.58%",24.75,75.82,"31.89",7591,43.93
"359","第9案","臺南市","善化區","13,857","4,592","18,449","1,620","20,069","39,950","50.24%","34.69%","11.49%",23.2,75.11,"29.02",6948,46.09
"360","第9案","臺南市","新市區","11,298","3,479","14,777","1,250","16,027","30,386","52.74%","37.18%","11.45%",25.73,76.46,"26.81",5034,49.65
"361","第9案","臺南市","安定區","9,470","2,944","12,414","1,263","13,677","26,104","52.39%","36.28%","11.28%",25,76.28,"28.67",4752,47.61
"362","第9案","臺南市","山上區","1,873","609","2,482","275","2,757","6,511","42.34%","28.77%","9.35%",19.42,75.46,"30.57",1244,44.89
