"","案件","縣市","地區","同意票數","不同意票數","有效票數","無效票數","投票數","投票權人數","投票率...","有效同意票數對投票權人數百分比...","有效不同意票數對投票權人數百分比...","有效同意與不同意票數對投票權人數百分比...差值","同意票數對票數比率","縣市首長得票率","縣市首長得票數","公投同意率對縣市首長得票率差距"
"174","第14案","屏東縣","牡丹鄉","527","1,196","1,723","76","1,799","4,314","41.7%","12.22%","27.72%",-15.5,30.59,"55.41",1772,-24.82
"175","第14案","臺東縣","","23,365","65,685","89,050","6,940","95,990","185,996","51.61%","12.56%","35.32%",-22.76,26.24,NA,NA,NA
"176","第14案","臺東縣","臺東市","12,117","33,290","45,407","2,640","48,047","87,803","54.72%","13.8%","37.91%",-24.11,26.69,"56.04",31213,-29.35
"177","第14案","臺東縣","成功鎮","1,189","4,309","5,498","649","6,147","12,426","49.47%","9.57%","34.68%",-25.11,21.63,"60.80",4481,-39.17
"178","第14案","臺東縣","關山鎮","924","2,596","3,520","227","3,747","7,509","49.9%","12.31%","34.57%",-22.26,26.25,"61.09",3094,-34.84
"179","第14案","臺東縣","卑南鄉","1,956","5,204","7,160","708","7,868","14,976","52.54%","13.06%","34.75%",-21.69,27.32,"59.30",5699,-31.98
"180","第14案","臺東縣","鹿野鄉","864","2,044","2,908","220","3,128","6,936","45.1%","12.46%","29.47%",-17.01,29.71,"52.09",2385,-22.38
"181","第14案","臺東縣","池上鄉","818","2,187","3,005","301","3,306","7,162","46.16%","11.42%","30.54%",-19.12,27.22,"58.33",2588,-31.11
"182","第14案","臺東縣","東河鄉","788","2,203","2,991","358","3,349","7,635","43.86%","10.32%","28.85%",-18.53,26.35,"59.09",2782,-32.74
"183","第14案","臺東縣","長濱鄉","562","1,793","2,355","363","2,718","6,484","41.92%","8.67%","27.65%",-18.98,23.86,"60.49",2347,-36.63
"184","第14案","臺東縣","太麻里鄉","1,099","3,268","4,367","420","4,787","9,666","49.52%","11.37%","33.81%",-22.44,25.17,"63.74",4251,-38.57
"185","第14案","臺東縣","大武鄉","621","1,713","2,334","376","2,710","5,266","51.46%","11.79%","32.53%",-20.74,26.61,"62.83",2282,-36.22
"186","第14案","臺東縣","綠島鄉","481","1,040","1,521","58","1,579","3,579","44.12%","13.44%","29.06%",-15.62,31.62,"65.81",1536,-34.19
"187","第14案","臺東縣","海端鄉","351","1,281","1,632","124","1,756","3,278","53.57%","10.71%","39.08%",-28.37,21.51,"74.82",1661,-53.31
"188","第14案","臺東縣","延平鄉","352","1,135","1,487","117","1,604","2,930","54.74%","12.01%","38.74%",-26.73,23.67,"73.81",1677,-50.14
"189","第14案","臺東縣","金峰鄉","453","1,217","1,670","145","1,815","3,028","59.94%","14.96%","40.19%",-25.23,27.13,"72.30",1770,-45.17
"190","第14案","臺東縣","達仁鄉","373","1,312","1,685","144","1,829","3,137","58.3%","11.89%","41.82%",-29.93,22.14,"69.11",1707,-46.97
"191","第14案","臺東縣","蘭嶼鄉","417","1,093","1,510","90","1,600","4,181","38.27%","9.97%","26.14%",-16.17,27.62,"51.86",1104,-24.24
"192","第14案","花蓮縣","","36,102","100,144","136,246","10,129","146,375","278,059","52.64%","12.98%","36.02%",-23.04,26.5,NA,NA,NA
"193","第14案","花蓮縣","花蓮市","12,198","31,255","43,453","2,228","45,681","84,807","53.86%","14.38%","36.85%",-22.47,28.07,"65.99",32399,-37.92
"194","第14案","花蓮縣","鳳林鎮","1,242","3,638","4,880","468","5,348","9,676","55.27%","12.84%","37.60%",-24.76,25.45,"76.26",4991,-50.81
"195","第14案","花蓮縣","玉里鎮","2,279","6,432","8,711","1,083","9,794","20,650","47.43%","11.04%","31.15%",-20.11,26.16,"76.13",9193,-49.97
"196","第14案","花蓮縣","新城鄉","2,336","6,293","8,629","617","9,246","17,029","54.3%","13.72%","36.95%",-23.23,27.07,"71.41",7551,-44.34
"197","第14案","花蓮縣","吉安鄉","9,393","26,662","36,055","2,081","38,136","72,116","52.88%","13.02%","36.97%",-23.95,26.05,"68.51",28510,-42.46
"198","第14案","花蓮縣","壽豐鄉","2,161","5,885","8,046","758","8,804","15,847","55.56%","13.64%","37.14%",-23.5,26.86,"71.53",7438,-44.67
"199","第14案","花蓮縣","光復鄉","1,246","3,966","5,212","669","5,881","11,417","51.51%","10.91%","34.74%",-23.83,23.91,"77.36",5830,-53.45
"200","第14案","花蓮縣","豐濱鄉","485","1,248","1,733","273","2,006","4,395","45.64%","11.04%","28.40%",-17.36,27.99,"77.70",2471,-49.71
"201","第14案","花蓮縣","瑞穗鄉","1,029","3,532","4,561","516","5,077","10,279","49.39%","10.01%","34.36%",-24.35,22.56,"75.78",5010,-53.22
"202","第14案","花蓮縣","富里鄉","913","2,810","3,723","434","4,157","9,065","45.86%","10.07%","31.00%",-20.93,24.52,"77.81",4628,-53.29
"203","第14案","花蓮縣","秀林鄉","1,602","4,402","6,004","449","6,453","12,562","51.37%","12.75%","35.04%",-22.29,26.68,"80.55",7074,-53.87
"204","第14案","花蓮縣","萬榮鄉","667","2,014","2,681","262","2,943","5,269","55.86%","12.66%","38.22%",-25.56,24.88,"83.70",3205,-58.82
"205","第14案","花蓮縣","卓溪鄉","551","2,007","2,558","291","2,849","4,947","57.59%","11.14%","40.57%",-29.43,21.54,"88.10",2997,-66.56
"206","第14案","澎湖縣","","11,008","27,052","38,060","2,692","40,752","90,405","45.08%","12.18%","29.92%",-17.74,28.92,NA,NA,NA
"207","第14案","澎湖縣","馬公市","7,199","17,432","24,631","1,522","26,153","53,655","48.74%","13.42%","32.49%",-19.07,29.23,"41.14",12806,-11.91
"208","第14案","澎湖縣","湖西鄉","1,445","3,701","5,146","378","5,524","12,741","43.36%","11.34%","29.05%",-17.71,28.08,"31.28",2452,-3.2
"209","第14案","澎湖縣","白沙鄉","886","2,483","3,369","287","3,656","8,625","42.39%","10.27%","28.79%",-18.52,26.3,"38.13",1951,-11.83
"210","第14案","澎湖縣","西嶼鄉","666","1,618","2,284","270","2,554","7,382","34.6%","9.02%","21.92%",-12.9,29.16,"38.54",1558,-9.38
"211","第14案","澎湖縣","望安鄉","495","1,193","1,688","156","1,844","4,628","39.84%","10.7%","25.78%",-15.08,29.32,"28.84",841,0.48
"212","第14案","澎湖縣","七美鄉","317","625","942","79","1,021","3,374","30.26%","9.4%","18.52%",-9.12,33.65,"51.36",962,-17.71
"213","第14案","基隆市","","53,224","103,741","156,965","8,372","165,337","320,030","51.66%","16.63%","32.42%",-15.79,33.91,NA,NA,NA
"214","第14案","基隆市","中正區","6,497","13,633","20,130","1,355","21,485","45,545","47.17%","14.27%","29.93%",-15.66,32.28,"47.21",12009,-14.93
"215","第14案","基隆市","七堵區","7,825","15,342","23,167","1,340","24,507","46,256","52.98%","16.92%","33.17%",-16.25,33.78,"42.50",11745,-8.72
"216","第14案","基隆市","暖暖區","5,920","11,065","16,985","713","17,698","33,225","53.27%","17.82%","33.30%",-15.48,34.85,"46.76",9222,-11.91
"217","第14案","基隆市","仁愛區","6,151","12,100","18,251","1,309","19,560","36,738","53.24%","16.74%","32.94%",-16.2,33.7,"44.13",9877,-10.43
"218","第14案","基隆市","中山區","6,749","13,396","20,145","1,141","21,286","41,856","50.86%","16.12%","32.00%",-15.88,33.5,"45.51",11424,-12.01
"219","第14案","基隆市","安樂區","12,394","22,700","35,094","1,570","36,664","70,396","52.08%","17.61%","32.25%",-14.64,35.32,"45.04",18580,-9.72
"220","第14案","基隆市","信義區","7,688","15,505","23,193","944","24,137","46,014","52.46%","16.71%","33.70%",-16.99,33.15,"50.35",13672,-17.2
"221","第14案","新竹市","","65,851","124,511","190,362","8,887","199,249","351,775","56.64%","18.72%","35.40%",-16.68,34.59,NA,NA,NA
"222","第14案","新竹市","東區","32,694","57,138","89,832","3,741","93,573","163,757","57.14%","19.96%","34.89%",-14.93,36.39,"29.23",29097,7.16
"223","第14案","新竹市","北區","22,029","43,977","66,006","3,196","69,202","123,122","56.21%","17.89%","35.72%",-17.83,33.37,"27.43",20850,5.94
"224","第14案","新竹市","香山區","11,128","23,396","34,524","1,950","36,474","64,896","56.2%","17.15%","36.05%",-18.9,32.23,"25.42",10561,6.81
"225","第14案","嘉義市","","37,776","77,841","115,617","6,009","121,626","221,553","54.9%","17.05%","35.13%",-18.08,32.67,NA,NA,NA
"226","第14案","嘉義市","東區","17,757","34,768","52,525","2,599","55,124","100,647","54.77%","17.64%","34.54%",-16.9,33.81,"43.64",27558,-9.83
"227","第14案","嘉義市","西區","20,019","43,073","63,092","3,410","66,502","120,906","55%","16.56%","35.63%",-19.07,31.73,"39.21",31000,-7.48
"228","第14案","臺北市","","469,793","762,277","1,232,070","59,045","1,291,115","2,228,430","57.94%","21.08%","34.21%",-13.13,38.13,NA,NA,NA
"229","第14案","臺北市","松山區","36,698","59,358","96,056","4,370","100,426","169,278","59.33%","21.68%","35.07%",-13.39,38.2,"43.36",46381,-5.16
"230","第14案","臺北市","信義區","39,545","66,509","106,054","4,758","110,812","190,444","58.19%","20.76%","34.92%",-14.16,37.29,"43.99",53955,-6.7
"231","第14案","臺北市","大安區","53,370","87,228","140,598","5,605","146,203","252,645","57.87%","21.12%","34.53%",-13.41,37.96,"45.73",72325,-7.77
"232","第14案","臺北市","中山區","41,628","64,606","106,234","5,201","111,435","195,148","57.1%","21.33%","33.11%",-11.78,39.19,"38.38",46746,0.809999999999995
"233","第14案","臺北市","中正區","26,803","45,286","72,089","3,086","75,175","128,292","58.6%","20.89%","35.30%",-14.41,37.18,"41.83",33897,-4.65
"234","第14案","臺北市","大同區","23,597","35,491","59,088","3,422","62,510","107,557","58.12%","21.94%","33.00%",-11.06,39.94,"29.69",20763,10.25
"235","第14案","臺北市","萬華區","32,071","54,169","86,240","5,330","91,570","164,020","55.83%","19.55%","33.03%",-13.48,37.19,"37.05",38666,0.140000000000001
"236","第14案","臺北市","文山區","47,668","82,459","130,127","5,924","136,051","227,211","59.88%","20.98%","36.29%",-15.31,36.63,"47.15",68586,-10.52
"237","第14案","臺北市","南港區","21,854","35,073","56,927","2,530","59,457","101,907","58.34%","21.45%","34.42%",-12.97,38.39,"39.45",26282,-1.06
"238","第14案","臺北市","內湖區","52,075","81,158","133,233","5,297","138,530","236,824","58.49%","21.99%","34.27%",-12.28,39.09,"41.02",61566,-1.93
"239","第14案","臺北市","士林區","50,658","80,462","131,120","7,567","138,687","241,854","57.34%","20.95%","33.27%",-12.32,38.63,"36.46",55954,2.17
"240","第14案","臺北市","北投區","43,826","70,478","114,304","5,955","120,259","213,250","56.39%","20.55%","33.05%",-12.5,38.34,"39.08",52445,-0.739999999999995
"241","第14案","高雄市","","427,186","885,698","1,312,884","74,414","1,387,298","2,353,342","58.95%","18.15%","37.64%",-19.49,32.54,NA,NA,NA
"242","第14案","高雄市","鹽埕區","4,601","7,454","12,055","501","12,556","21,617","58.08%","21.28%","34.48%",-13.2,38.17,"48.28",7633,-10.11
"243","第14案","高雄市","鼓山區","22,096","43,286","65,382","3,072","68,454","114,979","59.54%","19.22%","37.65%",-18.43,33.8,"57.04",45816,-23.24
"244","第14案","高雄市","左營區","29,870","64,229","94,099","4,131","98,230","161,367","60.87%","18.51%","39.80%",-21.29,31.74,"61.99",68255,-30.25
"245","第14案","高雄市","楠梓區","28,203","58,257","86,460","5,454","91,914","153,132","60.02%","18.42%","38.04%",-19.62,32.62,"56.58",59478,-23.96
"246","第14案","高雄市","三民區","56,428","107,656","164,084","7,746","171,830","289,519","59.35%","19.49%","37.18%",-17.69,34.39,"52.79",105406,-18.4
"247","第14案","高雄市","新興區","9,020","16,882","25,902","1,319","27,221","44,355","61.37%","20.34%","38.06%",-17.72,34.82,"53.34",16776,-18.52
"248","第14案","高雄市","前金區","4,649","9,216","13,865","685","14,550","23,928","60.81%","19.43%","38.52%",-19.09,33.53,"53.83",9120,-20.3
"249","第14案","高雄市","苓雅區","28,522","57,208","85,730","4,100","89,830","146,786","61.2%","19.43%","38.97%",-19.54,33.27,"54.60",57171,-21.33
"250","第14案","高雄市","前鎮區","29,186","60,498","89,684","5,513","95,197","161,797","58.84%","18.04%","37.39%",-19.35,32.54,"52.53",59572,-19.99
"251","第14案","高雄市","旗津區","3,934","8,078","12,012","969","12,981","24,860","52.22%","15.82%","32.49%",-16.67,32.75,"45.49",7993,-12.74
"252","第14案","高雄市","小港區","24,368","49,715","74,083","3,952","78,035","132,733","58.79%","18.36%","37.45%",-19.09,32.89,"51.70",47806,-18.81
"253","第14案","高雄市","鳳山區","55,389","114,830","170,219","9,270","179,489","300,510","59.73%","18.43%","38.21%",-19.78,32.54,"56.54",118466,-24
"254","第14案","高雄市","林園區","9,748","21,186","30,934","1,974","32,908","59,129","55.65%","16.49%","35.83%",-19.34,31.51,"47.40",20149,-15.89
"255","第14案","高雄市","大寮區","16,625","35,779","52,404","3,199","55,603","97,309","57.14%","17.08%","36.77%",-19.69,31.72,"52.17",35636,-20.45
"256","第14案","高雄市","大樹區","5,867","13,398","19,265","1,310","20,575","36,772","55.95%","15.96%","36.44%",-20.48,30.45,"48.33",12945,-17.88
"257","第14案","高雄市","大社區","5,495","10,662","16,157","1,062","17,219","30,046","57.31%","18.29%","35.49%",-17.2,34.01,"48.89",10378,-14.88
"258","第14案","高雄市","仁武區","13,145","28,120","41,265","1,851","43,116","73,611","58.57%","17.86%","38.20%",-20.34,31.86,"51.40",26659,-19.54
"259","第14案","高雄市","鳥松區","7,872","14,815","22,687","1,215","23,902","39,191","60.99%","20.09%","37.80%",-17.71,34.7,"52.23",14410,-17.53
"260","第14案","高雄市","岡山區","14,572","32,998","47,570","2,532","50,102","81,244","61.67%","17.94%","40.62%",-22.68,30.63,"54.93",32410,-24.3
"261","第14案","高雄市","橋頭區","6,068","12,780","18,848","1,400","20,248","32,565","62.18%","18.63%","39.24%",-20.61,32.19,"44.45",10888,-12.26
"262","第14案","高雄市","燕巢區","4,238","9,634","13,872","1,058","14,930","26,012","57.4%","16.29%","37.04%",-20.75,30.55,"50.88",9448,-20.33
"263","第14案","高雄市","田寮區","903","2,007","2,910","302","3,212","6,671","48.15%","13.54%","30.09%",-16.55,31.03,"43.58",2252,-12.55
"264","第14案","高雄市","阿蓮區","3,946","8,606","12,552","756","13,308","24,534","54.24%","16.08%","35.08%",-19,31.44,"47.12",8322,-15.68
"265","第14案","高雄市","路竹區","7,707","16,540","24,247","1,715","25,962","43,850","59.21%","17.58%","37.72%",-20.14,31.79,"52.43",16545,-20.64
"266","第14案","高雄市","湖內區","4,290","9,315","13,605","808","14,413","25,729","56.02%","16.67%","36.20%",-19.53,31.53,"49.67",9133,-18.14
"267","第14案","高雄市","茄萣區","4,092","9,081","13,173","1,016","14,189","26,212","54.13%","15.61%","34.64%",-19.03,31.06,"47.72",8662,-16.66
"268","第14案","高雄市","永安區","2,115","4,960","7,075","501","7,576","12,001","63.13%","17.62%","41.33%",-23.71,29.89,"49.62",4545,-19.73
"269","第14案","高雄市","彌陀區","3,231","6,147","9,378","837","10,215","16,487","61.96%","19.6%","37.28%",-17.68,34.45,"52.77",6756,-18.32
"270","第14案","高雄市","梓官區","5,333","11,730","17,063","1,155","18,218","31,025","58.72%","17.19%","37.81%",-20.62,31.25,"46.81",10509,-15.56
"271","第14案","高雄市","旗山區","5,161","11,400","16,561","1,326","17,887","31,996","55.9%","16.13%","35.63%",-19.5,31.16,"52.34",12379,-21.18
"272","第14案","高雄市","美濃區","4,763","13,154","17,917","1,568","19,485","35,311","55.18%","13.49%","37.25%",-23.76,26.58,"61.09",15478,-34.51
"273","第14案","高雄市","六龜區","1,414","3,476","4,890","591","5,481","11,501","47.66%","12.29%","30.22%",-17.93,28.92,"54.29",4084,-25.37
"274","第14案","高雄市","甲仙區","681","1,759","2,440","245","2,685","5,417","49.57%","12.57%","32.47%",-19.9,27.91,"60.17",2339,-32.26
"275","第14案","高雄市","杉林區","1,180","3,386","4,566","432","4,998","10,607","47.12%","11.12%","31.92%",-20.8,25.84,"56.45",4129,-30.61
"276","第14案","高雄市","內門區","1,561","4,042","5,603","614","6,217","13,002","47.82%","12.01%","31.09%",-19.08,27.86,"53.81",5446,-25.95
"277","第14案","高雄市","茂林區","233","837","1,070","43","1,113","1,615","68.92%","14.43%","51.83%",-37.4,21.78,"91.83",1281,-70.05
"278","第14案","高雄市","桃源區","395","1,376","1,771","75","1,846","3,498","52.77%","11.29%","39.34%",-28.05,22.3,"88.51",2519,-66.21
"279","第14案","高雄市","那瑪夏區","285","1,201","1,486","117","1,603","2,424","66.13%","11.76%","49.55%",-37.79,19.18,"85.08",1751,-65.9
"280","第14案","新北市","","616,312","1,148,290","1,764,602","103,690","1,868,292","3,375,513","55.35%","18.26%","34.02%",-15.76,34.93,NA,NA,NA
"281","第14案","新北市","板橋區","88,512","158,751","247,263","15,343","262,606","463,411","56.67%","19.1%","34.26%",-15.16,35.8,"53.97",154687,-18.17
"282","第14案","新北市","三重區","62,307","109,279","171,586","12,940","184,526","329,846","55.94%","18.89%","33.13%",-14.24,36.31,"49.78",99925,-13.47
"283","第14案","新北市","中和區","63,839","124,418","188,257","9,944","198,201","355,978","55.68%","17.93%","34.95%",-17.02,33.91,"63.31",139022,-29.4
"284","第14案","新北市","永和區","36,235","69,918","106,153","4,925","111,078","187,798","59.15%","19.29%","37.23%",-17.94,34.13,"67.46",79362,-33.33
"285","第14案","新北市","新莊區","66,304","118,755","185,059","11,384","196,443","344,981","56.94%","19.22%","34.42%",-15.2,35.83,"51.72",108240,-15.89
"286","第14案","新北市","新店區","47,379","95,746","143,125","6,697","149,822","264,053","56.74%","17.94%","36.26%",-18.32,33.1,"68.73",109759,-35.63
"287","第14案","新北市","樹林區","27,613","52,060","79,673","4,595","84,268","152,102","55.4%","18.15%","34.23%",-16.08,34.66,"54.13",49090,-19.47
"288","第14案","新北市","鶯歌區","12,235","23,842","36,077","1,985","38,062","71,645","53.13%","17.08%","33.28%",-16.2,33.91,"53.49",23419,-19.58
"289","第14案","新北市","三峽區","15,839","31,579","47,418","2,464","49,882","94,291","52.9%","16.8%","33.49%",-16.69,33.4,"57.36",31822,-23.96
"290","第14案","新北市","淡水區","26,961","47,281","74,242","3,608","77,850","147,272","52.86%","18.31%","32.10%",-13.79,36.32,"60.33",51336,-24.01
"291","第14案","新北市","汐止區","31,677","55,598","87,275","4,707","91,982","173,831","52.91%","18.22%","31.98%",-13.76,36.3,"61.28",61139,-24.98
"292","第14案","新北市","瑞芳區","4,937","10,761","15,698","1,317","17,015","35,036","48.56%","14.09%","30.71%",-16.62,31.45,"62.49",13393,-31.04
"293","第14案","新北市","土城區","36,847","67,566","104,413","5,912","110,325","200,783","54.95%","18.35%","33.65%",-15.3,35.29,"56.15",66487,-20.86
"294","第14案","新北市","蘆洲區","30,458","54,275","84,733","5,146","89,879","167,457","53.67%","18.19%","32.41%",-14.22,35.95,"49.44",47271,-13.49
"295","第14案","新北市","五股區","12,563","24,051","36,614","2,267","38,881","72,443","53.67%","17.34%","33.20%",-15.86,34.31,"52.23",22276,-17.92
"296","第14案","新北市","泰山區","11,483","22,314","33,797","1,789","35,586","64,252","55.39%","17.87%","34.73%",-16.86,33.98,"54.23",20885,-20.25
"297","第14案","新北市","林口區","16,387","29,678","46,065","2,208","48,273","86,203","56%","19.01%","34.43%",-15.42,35.57,"59.08",30150,-23.51
"298","第14案","新北市","深坑區","3,779","6,991","10,770","587","11,357","20,624","55.07%","18.32%","33.90%",-15.58,35.09,"59.97",7720,-24.88
"299","第14案","新北市","石碇區","1,015","2,155","3,170","300","3,470","6,861","50.58%","14.79%","31.41%",-16.62,32.02,"47.73",2272,-15.71
"300","第14案","新北市","坪林區","828","1,904","2,732","293","3,025","5,891","51.35%","14.06%","32.32%",-18.26,30.31,"44.54",1811,-14.23
"301","第14案","新北市","三芝區","3,073","6,026","9,099","671","9,770","20,119","48.56%","15.27%","29.95%",-14.68,33.77,"59.40",7191,-25.63
"302","第14案","新北市","石門區","1,535","3,352","4,887","570","5,457","10,528","51.83%","14.58%","31.84%",-17.26,31.41,"58.70",4162,-27.29
"303","第14案","新北市","八里區","5,618","10,819","16,437","1,047","17,484","32,970","53.03%","17.04%","32.81%",-15.77,34.18,"54.00",10545,-19.82
"304","第14案","新北市","平溪區","523","1,348","1,871","207","2,078","4,321","48.09%","12.1%","31.20%",-19.1,27.95,"53.28",1616,-25.33
"305","第14案","新北市","雙溪區","1,051","2,456","3,507","376","3,883","7,999","48.54%","13.14%","30.70%",-17.56,29.97,"55.82",3062,-25.85
"306","第14案","新北市","貢寮區","1,379","3,133","4,512","455","4,967","11,279","44.04%","12.23%","27.78%",-15.55,30.56,"45.79",3123,-15.23
"307","第14案","新北市","金山區","2,654","5,944","8,598","1,046","9,644","18,978","50.82%","13.98%","31.32%",-17.34,30.87,"53.89",6246,-23.02
"308","第14案","新北市","萬里區","2,471","6,352","8,823","795","9,618","19,297","49.84%","12.81%","32.92%",-20.11,28.01,"57.05",6547,-29.04
"309","第14案","新北市","烏來區","810","1,938","2,748","112","2,860","5,264","54.33%","15.39%","36.82%",-21.43,29.48,"64.77",2572,-35.29
"310","第14案","臺中市","","395,557","866,827","1,262,384","71,128","1,333,512","2,295,642","58.09%","17.23%","37.76%",-20.53,31.33,NA,NA,NA
"311","第14案","臺中市","中區","2,451","5,329","7,780","489","8,269","14,696","56.27%","16.68%","36.26%",-19.58,31.5,"53.29",4859,-21.79
"312","第14案","臺中市","東區","11,817","24,192","36,009","2,003","38,012","64,291","59.12%","18.38%","37.63%",-19.25,32.82,"53.03",22055,-20.21
"313","第14案","臺中市","南區","20,611","39,862","60,473","3,253","63,726","103,643","61.49%","19.89%","38.46%",-18.57,34.08,"56.24",37250,-22.16
"314","第14案","臺中市","西區","18,475","34,789","53,264","2,577","55,841","95,040","58.76%","19.44%","36.60%",-17.16,34.69,"56.11",33534,-21.42
"315","第14案","臺中市","北區","22,588","44,811","67,399","3,166","70,565","124,621","56.62%","18.13%","35.96%",-17.83,33.51,"59.67",45769,-26.16
"316","第14案","臺中市","西屯區","34,071","67,645","101,716","4,986","106,702","183,814","58.05%","18.54%","36.80%",-18.26,33.5,"60.30",67437,-26.8
"317","第14案","臺中市","南屯區","26,220","52,042","78,262","3,769","82,031","135,448","60.56%","19.36%","38.42%",-19.06,33.5,"58.19",49134,-24.69
"318","第14案","臺中市","北屯區","40,045","85,010","125,055","5,636","130,691","227,720","57.39%","17.59%","37.33%",-19.74,32.02,"60.67",84485,-28.65
"319","第14案","臺中市","豐原區","23,853","53,873","77,726","4,566","82,292","136,658","60.22%","17.45%","39.42%",-21.97,30.69,"51.64",46436,-20.95
"320","第14案","臺中市","東勢區","6,038","17,546","23,584","1,865","25,449","43,181","58.94%","13.98%","40.63%",-26.65,25.6,"62.23",18216,-36.63
"321","第14案","臺中市","大甲區","10,111","23,943","34,054","2,346","36,400","63,069","57.71%","16.03%","37.96%",-21.93,29.69,"54.71",22958,-25.02
"322","第14案","臺中市","清水區","12,030","27,156","39,186","2,752","41,938","71,528","58.63%","16.82%","37.97%",-21.15,30.7,"52.13",25523,-21.43
"323","第14案","臺中市","沙鹿區","12,165","27,773","39,938","2,330","42,268","74,207","56.96%","16.39%","37.43%",-21.04,30.46,"55.63",26784,-25.17
"324","第14案","臺中市","梧棲區","7,603","17,622","25,225","1,685","26,910","47,040","57.21%","16.16%","37.46%",-21.3,30.14,"51.14",15729,-21
"325","第14案","臺中市","后里區","7,155","17,267","24,422","1,819","26,241","44,962","58.36%","15.91%","38.40%",-22.49,29.3,"57.18",17677,-27.88
"326","第14案","臺中市","神岡區","8,920","21,601","30,521","2,080","32,601","54,565","59.75%","16.35%","39.59%",-23.24,29.23,"49.19",17928,-19.96
"327","第14案","臺中市","潭子區","15,517","33,540","49,057","2,556","51,613","89,487","57.68%","17.34%","37.48%",-20.14,31.63,"55.68",31938,-24.05
"328","第14案","臺中市","大雅區","12,308","29,879","42,187","2,229","44,416","77,189","57.54%","15.95%","38.71%",-22.76,29.17,"57.04",27797,-27.87
"329","第14案","臺中市","新社區","2,779","7,819","10,598","667","11,265","20,860","54%","13.32%","37.48%",-24.16,26.22,"58.51",8767,-32.29
"330","第14案","臺中市","石岡區","1,890","5,229","7,119","531","7,650","12,880","59.39%","14.67%","40.60%",-25.93,26.55,"59.43",5393,-32.88
"331","第14案","臺中市","外埔區","3,965","10,906","14,871","999","15,870","27,059","58.65%","14.65%","40.30%",-25.65,26.66,"60.07",11040,-33.41
"332","第14案","臺中市","大安區","2,478","6,446","8,924","810","9,734","16,520","58.92%","15%","39.02%",-24.02,27.77,"56.62",6732,-28.85
"333","第14案","臺中市","烏日區","10,429","23,671","34,100","2,151","36,251","61,705","58.75%","16.9%","38.36%",-21.46,30.58,"56.91",22951,-26.33
"334","第14案","臺中市","大肚區","7,711","18,322","26,033","1,711","27,744","47,457","58.46%","16.25%","38.61%",-22.36,29.62,"56.10",17821,-26.48
"335","第14案","臺中市","龍井區","10,845","23,194","34,039","1,946","35,985","63,584","56.59%","17.06%","36.48%",-19.42,31.86,"55.00",22757,-23.14
"336","第14案","臺中市","霧峰區","8,969","22,232","31,201","2,261","33,462","55,225","60.59%","16.24%","40.26%",-24.02,28.75,"55.83",20936,-27.08
"337","第14案","臺中市","太平區","24,875","57,165","82,040","4,681","86,721","157,926","54.91%","15.75%","36.20%",-20.45,30.32,"56.62",53613,-26.3
"338","第14案","臺中市","大里區","28,448","63,477","91,925","4,937","96,862","171,769","56.39%","16.56%","36.95%",-20.39,30.95,"54.63",57527,-23.68
"339","第14案","臺中市","和平區","1,190","4,486","5,676","327","6,003","9,498","63.2%","12.53%","47.23%",-34.7,20.97,"70.15",4950,-49.18
"340","第14案","臺南市","","257,730","515,188","772,918","47,869","820,787","1,594,821","51.47%","16.16%","32.30%",-16.14,33.35,NA,NA,NA
"341","第14案","臺南市","新營區","10,002","20,659","30,661","1,697","32,358","64,949","49.82%","15.4%","31.81%",-16.41,32.62,"36.98",14120,-4.36
"342","第14案","臺南市","鹽水區","3,142","6,633","9,775","858","10,633","22,121","48.07%","14.2%","29.99%",-15.79,32.14,"27.89",3981,4.25
"343","第14案","臺南市","白河區","3,182","6,671","9,853","901","10,754","24,894","43.2%","12.78%","26.80%",-14.02,32.29,"30.71",4715,1.58
"344","第14案","臺南市","柳營區","2,607","5,834","8,441","866","9,307","18,804","49.49%","13.86%","31.03%",-17.17,30.88,"29.72",3630,1.16
"345","第14案","臺南市","後壁區","2,733","5,938","8,671","964","9,635","20,841","46.23%","13.11%","28.49%",-15.38,31.52,"28.53",3940,2.99
"346","第14案","臺南市","東山區","1,904","4,405","6,309","686","6,995","18,471","37.87%","10.31%","23.85%",-13.54,30.18,"33.97",3742,-3.79
"347","第14案","臺南市","麻豆區","6,054","11,606","17,660","991","18,651","37,963","49.13%","15.95%","30.57%",-14.62,34.28,"23.34",5630,10.94
"348","第14案","臺南市","下營區","2,968","6,079","9,047","811","9,858","20,947","47.06%","14.17%","29.02%",-14.85,32.81,"29.21",3767,3.6
"349","第14案","臺南市","六甲區","2,846","5,630","8,476","805","9,281","19,144","48.48%","14.87%","29.41%",-14.54,33.58,"26.55",3260,7.03
"350","第14案","臺南市","官田區","3,074","5,324","8,398","692","9,090","18,675","48.67%","16.46%","28.51%",-12.05,36.6,"25.56",3107,11.04
"351","第14案","臺南市","大內區","1,076","2,658","3,734","419","4,153","8,654","47.99%","12.43%","30.71%",-18.28,28.82,"29.07",1687,-0.25
"352","第14案","臺南市","佳里區","7,962","16,801","24,763","1,644","26,407","50,407","52.39%","15.8%","33.33%",-17.53,32.15,"29.10",9178,3.05
"353","第14案","臺南市","學甲區","3,070","6,899","9,969","739","10,708","22,567","47.45%","13.6%","30.57%",-16.97,30.8,"27.92",3860,2.88
